Date,State,Cases_Total,Cases_White,Cases_Black,Cases_LatinX,Cases_Asian,Cases_AIAN,Cases_NHPI,Cases_Multiracial,Cases_Other,Cases_Unknown,Cases_Ethnicity_Hispanic,Cases_Ethnicity_NonHispanic,Cases_Ethnicity_Unknown,Deaths_Total,Deaths_White,Deaths_Black,Deaths_LatinX,Deaths_Asian,Deaths_AIAN,Deaths_NHPI,Deaths_Multiracial,Deaths_Other,Deaths_Unknown,Deaths_Ethnicity_Hispanic,Deaths_Ethnicity_NonHispanic,Deaths_Ethnicity_Unknown
2020-09-20,IN,111505,59537,10911.0,,1263.0,,,,16297.0,23497.0,9832.0,41221.0,60452,3506.0,2163.0,442.0,,17.0,,,,428.0,456.0,74.0,1670.0,1762.0
2020-09-20,KS,52285,34611,3765.0,,1379.0,389.0,,,3006.0,9135.0,13599.0,26663.0,12023,596.0,425.0,84.0,,13.0,6.0,,,38.0,30.0,89.0,461.0,46.0
2020-09-20,KY,61542,33392,4870.0,,516.0,153.0,58.0,2441.0,,20112.0,4339.0,34443.0,22760,1111.0,845.0,131.0,,11.0,0.0,,25.0,,99.0,34.0,937.0,140.0
2020-09-20,LA,162258,60748,58240.0,,7806.0,415.0,183.0,,14428.0,20438.0,,,162258,5366.0,2657.0,2371.0,,34.0,4.0,6.0,,28.0,266.0,137.0,4859.0,370.0
2020-09-20,MA,127540,40066,12120.0,28940.0,2806.0,,,,8028.0,35580.0,28940.0,63020.0,35580,9310.0,7029.0,759.0,645.0,232.0,,,,591.0,54.0,645.0,8611.0,54.0
2020-09-20,MD,120156,29686,38261.0,26242.0,2282.0,,,,5521.0,18164.0,26242.0,75750.0,18164,3879.0,1653.0,1589.0,445.0,143.0,,,,40.0,9.0,445.0,3425.0,9.0
2020-09-20,ME,5079,3364,964.0,,114.0,12.0,3.0,23.0,141.0,458.0,201.0,4087.0,791,139.0,121.0,4.0,,0.0,0.0,0.0,0.0,0.0,14.0,0.0,114.0,25.0
2020-09-20,MI,128087,61527,26884.0,,2398.0,556.0,,8516.0,8148.0,20058.0,9269.0,78791.0,40027,6969.0,3771.0,2666.0,,88.0,20.0,,101.0,138.0,185.0,199.0,5655.0,1115.0
2020-09-20,MN,90017,42465,16290.0,14445.0,4848.0,745.0,130.0,1137.0,1539.0,8418.0,14445.0,67154.0,8418,2017.0,1520.0,189.0,95.0,92.0,36.0,2.0,12.0,13.0,64.0,95.0,1858.0,64.0
2020-09-20,MO,112844,28211,11284.0,,,,,2257.0,2257.0,68835.0,7865.0,64129.0,40849,1795.0,953.0,475.0,,,,,17.0,61.0,289.0,62.0,1484.0,245.0
2020-09-20,MP,68,,,,,,,,,68.0,,,,2.0,,,,,,,,,2.0,,,
2020-09-20,MS,93364,32416,36900.0,2726.0,328.0,1264.0,,,5545.0,14185.0,2726.0,56881.0,33757,2810.0,1280.0,1307.0,38.0,6.0,85.0,,,37.0,58.0,38.0,2383.0,389.0
2020-09-20,MT,10299,5306,69.0,,35.0,1772.0,,,96.0,3021.0,364.0,6601.0,3334,157.0,65.0,,,,33.0,,,,59.0,,,
2020-09-20,NC,193581,87065,35668.0,,2931.0,2403.0,295.0,,23457.0,41762.0,44653.0,84288.0,64640,3243.0,1850.0,940.0,,41.0,44.0,4.0,,209.0,155.0,286.0,2595.0,362.0
2020-09-20,ND,17958,9864,1220.0,,290.0,973.0,,271.0,35.0,5305.0,,,17958,142.0,,,,,,,,,142.0,,,142.0
2020-09-20,NE,41083,25700,2200.0,,1500.0,412.0,65.0,,1900.0,9306.0,11700.0,18700.0,10683,442.0,345.0,33.0,,18.0,11.0,0.0,,12.0,23.0,89.0,300.0,53.0
2020-09-20,NH,7947,5173,377.0,990.0,218.0,,,,251.0,938.0,990.0,6019.0,938,438.0,401.0,9.0,12.0,4.0,,,,1.0,11.0,12.0,415.0,11.0
2020-09-20,NJ,199762,48200,20958.0,38471.0,6553.0,,,,14892.0,70688.0,38471.0,90603.0,70688,16067.0,8578.0,2846.0,3180.0,872.0,,,,298.0,293.0,3180.0,12594.0,293.0
2020-09-20,NM,27579,4029,493.0,12476.0,176.0,8350.0,,,,2055.0,12476.0,13048.0,2055,849.0,173.0,7.0,159.0,2.0,404.0,,,,104.0,159.0,586.0,104.0
2020-09-20,NV,75804,15835,4750.0,25296.0,4274.0,298.0,,,5981.0,19370.0,25296.0,31138.0,19370,1531.0,503.0,118.0,234.0,117.0,8.0,,,10.0,541.0,234.0,756.0,541.0
2020-09-20,NY,449900,,,,,,,,,449900.0,,,,28694.0,8800.0,6451.0,6794.0,1718.0,,,,1846.0,3085.0,6794.0,18815.0,3085.0
2020-09-20,OH,144309,80216,29543.0,,3639.0,181.0,189.0,4431.0,9342.0,16768.0,8814.0,103612.0,31883,4615.0,3566.0,842.0,,47.0,3.0,2.0,62.0,31.0,62.0,101.0,4410.0,104.0
2020-09-20,OK,76807,43217,5441.0,,2643.0,7503.0,,,3022.0,14981.0,13232.0,44327.0,19248,946.0,683.0,60.0,,21.0,93.0,,,29.0,60.0,63.0,758.0,125.0
2020-09-20,OR,30801,12403,1024.0,,901.0,775.0,563.0,555.0,10520.0,4060.0,12042.0,14806.0,3953,526.0,343.0,12.0,,19.0,12.0,7.0,8.0,55.0,70.0,70.0,361.0,95.0
2020-09-20,PA,150578,55974,19889.0,,2561.0,,,,3024.0,69130.0,12417.0,38127.0,100034,7981.0,5738.0,1651.0,,166.0,,,,379.0,47.0,468.0,7466.0,47.0
2020-09-20,PR,41838,,,,,,,,,41838.0,,,,608.0,,,,,,,,,608.0,,,
2020-09-20,RI,23620,6549,2187.0,7983.0,353.0,70.0,0.0,150.0,301.0,6027.0,7983.0,9610.0,6027,1088.0,711.0,54.0,102.0,13.0,1.0,0.0,1.0,0.0,206.0,102.0,780.0,206.0
2020-09-20,SC,137708,51955,36314.0,,1312.0,,,,9059.0,39068.0,10951.0,70574.0,56183,3199.0,1534.0,1118.0,,23.0,,,,81.0,443.0,100.0,2317.0,782.0
2020-09-20,SD,18696,11060,1236.0,1491.0,780.0,2270.0,,,1859.0,0.0,1491.0,17205.0,0,202.0,130.0,2.0,6.0,5.0,42.0,,,17.0,0.0,6.0,196.0,0.0
2020-09-20,TN,183514,97973,33861.0,,1686.0,245.0,139.0,,22856.0,26754.0,24624.0,119642.0,39248,2218.0,1459.0,610.0,,20.0,4.0,2.0,,101.0,22.0,140.0,2063.0,15.0
2020-09-20,TX,688534,15399,8587.0,20728.0,789.0,,,,236.0,642795.0,20728.0,25011.0,642795,14893.0,4489.0,1691.0,8342.0,282.0,,,,81.0,8.0,8342.0,6543.0,8.0
2020-09-20,UT,63772,29419,1347.0,21229.0,1472.0,1208.0,2484.0,,7109.0,6627.0,21229.0,35916.0,6627,440.0,227.0,7.0,99.0,23.0,34.0,24.0,,36.0,23.0,99.0,318.0,23.0
2020-09-20,VA,140511,39384,27948.0,33396.0,4255.0,166.0,,974.0,3310.0,31078.0,33396.0,76037.0,31078,3015.0,1628.0,781.0,297.0,144.0,5.0,,3.0,49.0,108.0,297.0,2610.0,108.0
2020-09-20,VI,1269,,,,,,,,,1269.0,,,,19.0,,,,,,,,,19.0,,,
2020-09-20,VT,1715,1425,174.0,,66.0,2.0,,,38.0,10.0,59.0,1652.0,4,58.0,55.0,,,2.0,,,,1.0,0.0,0.0,58.0,0.0
2020-09-20,WA,82548,21944,3360.0,23739.0,2776.0,941.0,1419.0,1495.0,1156.0,25718.0,23739.0,33091.0,25718,2037.0,1357.0,68.0,288.0,151.0,53.0,32.0,23.0,40.0,25.0,288.0,1724.0,25.0
2020-09-20,WI,107292,73238,11070.0,,2615.0,1125.0,,,8995.0,10249.0,19084.0,73139.0,15069,1250.0,925.0,232.0,,34.0,16.0,,,24.0,19.0,147.0,1080.0,23.0
2020-09-20,WV,14054,10950,856.0,,,2.0,,,2246.0,287.0,,,,310.0,58.0,3.0,,,,,,,249.0,,,
2020-09-20,WY,4871,2598,45.0,626.0,32.0,490.0,16.0,,239.0,949.0,626.0,3420.0,949,49.0,22.0,1.0,2.0,0.0,15.0,,,0.0,9.0,2.0,38.0,9.0
2020-09-16,AK,7365,1647,247.0,,168.0,1124.0,253.0,228.0,220.0,3478.0,396.0,2498.0,4471,44.0,18.0,0.0,,3.0,16.0,5.0,0.0,0.0,2.0,1.0,40.0,3.0
2020-09-16,AL,141087,42656,32327.0,,497.0,,,,9194.0,56411.0,7383.0,61300.0,72390,2392.0,1230.0,893.0,,8.0,,,,52.0,209.0,64.0,1920.0,407.0
2020-09-16,AR,72219,40731,15527.0,,865.0,188.0,2238.0,583.0,5055.0,7032.0,14227.0,57991.0,1,1157.0,659.0,224.0,,13.0,2.0,43.0,7.0,52.0,157.0,77.0,1080.0,1157.0
2020-09-16,AS,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-16,AZ,209907,50386,6366.0,63752.0,2047.0,12442.0,,,6848.0,68066.0,63752.0,78089.0,68066,5371.0,1845.0,169.0,1639.0,62.0,566.0,,,89.0,603.0,1639.0,3129.0,603.0
2020-09-16,CA,762963,88615,22345.0,318025.0,28773.0,1315.0,2874.0,5273.0,55644.0,240099.0,318025.0,204839.0,240099,14615.0,4243.0,1101.0,6939.0,1673.0,42.0,58.0,98.0,110.0,351.0,6939.0,7325.0,351.0
2020-09-16,CO,62099,23032,2806.0,23349.0,1223.0,335.0,242.0,832.0,496.0,9780.0,23349.0,28966.0,,1905.0,1192.0,121.0,441.0,60.0,13.0,5.0,26.0,8.0,35.0,441.0,1425.0,35.0
2020-09-16,CT,55166,19362,7263.0,10813.0,811.0,53.0,,236.0,384.0,16244.0,10813.0,28109.0,16244,4487.0,3279.0,661.0,400.0,48.0,2.0,,35.0,21.0,41.0,400.0,4046.0,41.0
2020-09-16,DC,14743,3206,7566.0,,230.0,37.0,39.0,,3573.0,92.0,3780.0,9681.0,1282,617.0,67.0,459.0,77.0,8.0,,,,0.0,6.0,77.0,534.0,6.0
2020-09-16,DE,19234,6914,5104.0,4528.0,256.0,,,,893.0,1539.0,4528.0,13167.0,1539,619.0,398.0,160.0,48.0,1.0,,,,12.0,0.0,48.0,571.0,0.0
2020-09-16,FL,671201,165636,98469.0,192387.0,,,,,43502.0,171207.0,192387.0,263248.0,215566,13100.0,6169.0,2394.0,3246.0,,,,,548.0,743.0,3246.0,8395.0,1459.0
2020-09-16,GA,299056,87253,76495.0,38142.0,4565.0,177.0,323.0,,8351.0,83750.0,38142.0,146662.0,114252,6419.0,3106.0,2688.0,401.0,119.0,6.0,8.0,,21.0,70.0,401.0,5932.0,86.0
2020-09-16,GU,2013,249,,,513.0,,874.0,,193.0,184.0,,,,29.0,,,,,,,,,29.0,,,29.0
2020-09-16,HI,10946,739,84.0,,1671.0,,1966.0,,231.0,6255.0,,,,103.0,7.0,5.0,,42.0,,24.0,,5.0,20.0,,,
2020-09-16,IA,76302,53412,4578.0,,2289.0,763.0,763.0,,1526.0,12971.0,10682.0,52649.0,12971,1237.0,1011.0,45.0,,24.0,4.0,11.0,,6.0,132.0,69.0,1021.0,145.0
2020-09-16,ID,36093,17509,346.0,,263.0,529.0,94.0,1205.0,3788.0,12359.0,6500.0,12834.0,16758,429.0,405.0,4.0,,3.0,5.0,,,5.0,7.0,50.0,373.0,6.0
2020-09-16,IL,268246,75851,37577.0,70155.0,6146.0,343.0,491.0,,9665.0,68018.0,70155.0,130073.0,68018,8599.0,3911.0,2191.0,1689.0,377.0,12.0,11.0,,48.0,360.0,1689.0,6550.0,128.0
2020-09-16,IN,107809,57510,10696.0,,1224.0,,,,15889.0,22490.0,9550.0,39657.0,58602,3472.0,2139.0,440.0,,17.0,,,,425.0,451.0,72.0,1660.0,1740.0
2020-09-16,KS,50870,33504,3671.0,,1354.0,383.0,,,2913.0,9045.0,13333.0,25707.0,11830,586.0,416.0,83.0,,13.0,6.0,,,38.0,30.0,89.0,451.0,46.0
2020-09-16,KY,58764,32130,4678.0,,516.0,147.0,55.0,2311.0,,18927.0,4253.0,32832.0,21679,1082.0,821.0,128.0,,12.0,0.0,,23.0,,98.0,34.0,907.0,141.0
2020-09-16,LA,159865,60748,58240.0,,7806.0,415.0,183.0,,14428.0,18045.0,,,159865,5294.0,2657.0,2371.0,,34.0,4.0,6.0,,28.0,194.0,137.0,4859.0,298.0
2020-09-16,MA,125699,39428,11989.0,28288.0,2757.0,,,,7832.0,35405.0,28288.0,62006.0,35405,9245.0,6978.0,752.0,642.0,232.0,,,,587.0,54.0,642.0,8549.0,54.0
2020-09-16,MD,117888,28864,37639.0,25940.0,2249.0,,,,5437.0,17759.0,25940.0,74189.0,17759,3855.0,1643.0,1575.0,442.0,142.0,,,,40.0,13.0,442.0,3400.0,13.0
2020-09-16,ME,4941,3247,961.0,,112.0,10.0,3.0,23.0,140.0,445.0,199.0,3982.0,760,138.0,121.0,4.0,,0.0,0.0,0.0,0.0,0.0,13.0,0.0,114.0,24.0
2020-09-16,MI,125742,59727,26690.0,,2348.0,547.0,,8355.0,8051.0,20024.0,9109.0,77426.0,39207,6943.0,3749.0,2663.0,,88.0,19.0,,100.0,138.0,186.0,198.0,5629.0,1116.0
2020-09-16,MN,85813,39675,16024.0,14110.0,4691.0,699.0,126.0,1099.0,1461.0,7928.0,14110.0,63775.0,7928,1985.0,1494.0,187.0,93.0,90.0,35.0,2.0,12.0,13.0,51.0,93.0,1827.0,51.0
2020-09-16,MO,106587,27713,11725.0,,,,,2132.0,2132.0,62885.0,7599.0,60593.0,38403,1739.0,947.0,474.0,,,,,17.0,60.0,241.0,62.0,1443.0,233.0
2020-09-16,MP,61,,,,,,,,,61.0,,,,2.0,,,,,,,,,2.0,,,
2020-09-16,MS,91234,31587,36303.0,2691.0,319.0,1261.0,,,5493.0,13580.0,2691.0,55868.0,32675,2756.0,1250.0,1285.0,38.0,6.0,85.0,,,37.0,56.0,38.0,2338.0,380.0
2020-09-16,MT,9431,5086,64.0,,34.0,1622.0,,,96.0,2529.0,359.0,6289.0,2783,141.0,65.0,,,,33.0,,,,43.0,,,
2020-09-16,NC,188024,84156,34538.0,,2827.0,2315.0,291.0,,22873.0,41024.0,43888.0,81487.0,62649,3149.0,1795.0,912.0,,40.0,41.0,4.0,,203.0,154.0,279.0,2524.0,346.0
2020-09-16,ND,16333,8956,1149.0,,256.0,878.0,,269.0,33.0,4792.0,,,16333,141.0,,,,,,,,,141.0,,,141.0
2020-09-16,NE,39419,24900,2200.0,,1500.0,391.0,64.0,,1900.0,8464.0,11600.0,18100.0,9719,439.0,342.0,31.0,,18.0,11.0,0.0,,12.0,25.0,88.0,297.0,54.0
2020-09-16,NH,7780,5064,372.0,971.0,215.0,,,,250.0,908.0,971.0,5901.0,908,438.0,401.0,9.0,12.0,4.0,,,,1.0,11.0,12.0,415.0,11.0
2020-09-16,NJ,197792,47270,20768.0,38128.0,6464.0,,,,14575.0,70587.0,38128.0,89077.0,70587,16054.0,8578.0,2846.0,3180.0,872.0,,,,298.0,280.0,3180.0,12594.0,280.0
2020-09-16,NM,27041,3931,484.0,12173.0,173.0,8315.0,,,,1965.0,12173.0,12903.0,1965,832.0,173.0,7.0,159.0,2.0,404.0,,,,87.0,159.0,586.0,87.0
2020-09-16,NV,74248,15323,4659.0,24422.0,4159.0,288.0,,,6000.0,19397.0,24422.0,30429.0,19397,1494.0,494.0,114.0,223.0,116.0,8.0,,,10.0,529.0,223.0,742.0,529.0
2020-09-16,NY,446366,,,,,,,,,446366.0,,,,28669.0,8790.0,6449.0,6788.0,1716.0,,,,1843.0,3083.0,6788.0,18798.0,3083.0
2020-09-16,OH,140518,77635,29216.0,,3568.0,177.0,188.0,4289.0,9200.0,16245.0,8633.0,100748.0,31137,4555.0,3518.0,835.0,,46.0,3.0,2.0,62.0,31.0,58.0,100.0,4359.0,96.0
2020-09-16,OK,72284,40613,5062.0,,2551.0,7014.0,,,2843.0,14201.0,12356.0,39762.0,20166,924.0,668.0,57.0,,21.0,91.0,,,29.0,58.0,61.0,714.0,149.0
2020-09-16,OR,29850,12169,1016.0,,878.0,754.0,557.0,545.0,10381.0,3550.0,11884.0,14559.0,3407,521.0,344.0,12.0,,19.0,12.0,7.0,8.0,55.0,64.0,70.0,362.0,89.0
2020-09-16,PA,146990,54174,19528.0,,2403.0,,,,2985.0,67900.0,12193.0,36958.0,97839,7903.0,5664.0,1634.0,,165.0,,,,374.0,66.0,464.0,7373.0,66.0
2020-09-16,PR,38284,,,,,,,,,38284.0,,,,570.0,,,,,,,,,570.0,,,
2020-09-16,RI,23358,6549,2187.0,7983.0,353.0,70.0,0.0,150.0,301.0,5765.0,7983.0,9610.0,5765,1081.0,711.0,54.0,102.0,13.0,1.0,0.0,1.0,0.0,199.0,102.0,780.0,199.0
2020-09-16,SC,134122,50053,35419.0,,1266.0,,,,8851.0,38533.0,10722.0,68285.0,55115,3132.0,1492.0,1097.0,,22.0,,,,80.0,441.0,98.0,2261.0,773.0
2020-09-16,SD,17291,10045,1211.0,1474.0,770.0,2119.0,,,1672.0,0.0,1474.0,15817.0,0,192.0,120.0,2.0,6.0,5.0,42.0,,,17.0,0.0,6.0,186.0,0.0
2020-09-16,TN,177087,93765,33154.0,,1592.0,237.0,134.0,,22613.0,25592.0,24293.0,115632.0,37162,2151.0,1408.0,599.0,,20.0,4.0,2.0,,99.0,19.0,138.0,2001.0,12.0
2020-09-16,TX,674772,14872,8297.0,20251.0,778.0,,,,231.0,630343.0,20251.0,24178.0,630343,14478.0,4373.0,1643.0,8096.0,279.0,,,,80.0,7.0,8096.0,6375.0,7.0
2020-09-16,UT,59747,26905,1290.0,20483.0,1381.0,1160.0,2401.0,,6734.0,6222.0,20483.0,33042.0,6222,437.0,227.0,7.0,97.0,23.0,34.0,24.0,,35.0,22.0,97.0,318.0,22.0
2020-09-16,VA,136359,37681,27108.0,32793.0,4083.0,165.0,,925.0,3237.0,30367.0,32793.0,73199.0,30367,2884.0,1551.0,750.0,287.0,140.0,5.0,,3.0,47.0,101.0,287.0,2496.0,101.0
2020-09-16,VI,1232,,,,,,,,,1232.0,,,,19.0,,,,,,,,,19.0,,,
2020-09-16,VT,1702,1414,174.0,,64.0,2.0,,,38.0,10.0,59.0,1637.0,6,58.0,55.0,,,2.0,,,,1.0,0.0,0.0,58.0,0.0
2020-09-16,WA,80812,21483,3320.0,23442.0,2742.0,931.0,1420.0,1476.0,1148.0,24850.0,23442.0,32520.0,24850,2020.0,1343.0,67.0,284.0,150.0,53.0,32.0,23.0,40.0,28.0,284.0,1708.0,28.0
2020-09-16,WI,98440,66346,10782.0,,2460.0,1017.0,,,8473.0,9362.0,18377.0,66478.0,13585,1237.0,914.0,232.0,,33.0,15.0,,,24.0,19.0,146.0,1069.0,22.0
2020-09-16,WV,13196,10405,830.0,,,,2.0,,1959.0,0.0,,,,290.0,58.0,3.0,,,,,,,229.0,,,
2020-09-16,WY,4566,2408,46.0,599.0,30.0,483.0,15.0,,224.0,889.0,599.0,3206.0,889,46.0,20.0,1.0,2.0,0.0,15.0,,,0.0,8.0,2.0,35.0,8.0
2020-09-13,AK,7193,1618,245.0,,166.0,1076.0,242.0,216.0,218.0,3412.0,388.0,2441.0,4364,44.0,18.0,0.0,,3.0,16.0,5.0,0.0,0.0,2.0,1.0,40.0,3.0
2020-09-13,AL,138755,41839,32090.0,,503.0,,,,8780.0,55554.0,7321.0,60356.0,71077,2351.0,1204.0,878.0,,8.0,,,,50.0,211.0,64.0,1889.0,398.0
2020-09-13,AR,70219,39392,15097.0,,844.0,177.0,2247.0,564.0,4985.0,6913.0,14184.0,56034.0,1,981.0,619.0,218.0,,13.0,2.0,43.0,7.0,52.0,27.0,77.0,892.0,969.0
2020-09-13,AS,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-13,AZ,208512,49863,6302.0,63363.0,1991.0,12370.0,,,6339.0,68284.0,63363.0,76865.0,68284,5322.0,1845.0,167.0,1630.0,61.0,562.0,,,89.0,594.0,1630.0,3098.0,594.0
2020-09-13,CA,754923,87284,22091.0,313582.0,28330.0,1291.0,2842.0,5148.0,55387.0,238968.0,313582.0,202373.0,238968,14329.0,4165.0,1092.0,6824.0,1654.0,42.0,56.0,98.0,110.0,288.0,6824.0,7217.0,288.0
2020-09-13,CO,61324,22646,2814.0,23192.0,1208.0,331.0,245.0,821.0,496.0,9566.0,23192.0,28561.0,,1889.0,1182.0,120.0,437.0,59.0,13.0,5.0,26.0,8.0,35.0,437.0,1413.0,35.0
2020-09-13,CT,54326,19122,7181.0,10575.0,790.0,53.0,,195.0,351.0,16059.0,10575.0,27692.0,16059,4480.0,3273.0,661.0,399.0,48.0,2.0,,35.0,21.0,41.0,399.0,4040.0,41.0
2020-09-13,DC,14592,3163,7497.0,,226.0,37.0,39.0,,3531.0,99.0,3753.0,9559.0,1280,616.0,66.0,459.0,77.0,8.0,,,,6.0,0.0,77.0,539.0,0.0
2020-09-13,DE,18849,6735,5011.0,4442.0,249.0,,,,877.0,1535.0,4442.0,12872.0,1535,615.0,395.0,159.0,48.0,1.0,,,,12.0,0.0,48.0,567.0,0.0
2020-09-13,FL,663994,162384,97451.0,190037.0,,,,,42887.0,171235.0,190037.0,258335.0,215622,12764.0,5999.0,2339.0,3177.0,,,,,535.0,714.0,3177.0,8171.0,1416.0
2020-09-13,GA,294314,85153,75225.0,37617.0,4445.0,178.0,315.0,,8160.0,83221.0,37617.0,143533.0,113164,6333.0,3054.0,2650.0,394.0,118.0,7.0,8.0,,23.0,79.0,394.0,5837.0,102.0
2020-09-13,GU,1891,242,,,489.0,,801.0,,171.0,188.0,,,,26.0,,,,,,,,,26.0,,,26.0
2020-09-13,HI,10700,739,84.0,,1671.0,,1966.0,,231.0,6009.0,,,,99.0,,,,,,,,,99.0,,,
2020-09-13,IA,72533,50049,4352.0,,2176.0,725.0,725.0,,1450.0,13056.0,10154.0,49323.0,13056,1219.0,997.0,43.0,,24.0,4.0,11.0,,5.0,131.0,68.0,1006.0,143.0
2020-09-13,ID,35279,17038,345.0,,250.0,521.0,92.0,1190.0,3723.0,12120.0,6359.0,12456.0,16463,415.0,393.0,4.0,,3.0,5.0,,,5.0,5.0,48.0,363.0,4.0
2020-09-13,IL,263466,73743,37197.0,69281.0,6036.0,335.0,485.0,,9550.0,66839.0,69281.0,127346.0,66839,8541.0,3872.0,2180.0,1679.0,376.0,12.0,10.0,,48.0,364.0,1679.0,6498.0,132.0
2020-09-13,IN,105804,55682,10560.0,,1204.0,,,,15531.0,22827.0,9411.0,38923.0,57470,3438.0,2107.0,439.0,,17.0,,,,423.0,452.0,70.0,1647.0,1721.0
2020-09-13,KS,48386,31776,3542.0,,1311.0,361.0,,,2781.0,8615.0,12966.0,24191.0,11229,511.0,362.0,79.0,,13.0,4.0,,,29.0,24.0,71.0,406.0,34.0
2020-09-13,KY,56945,29522,4571.0,,516.0,144.0,55.0,2230.0,,19907.0,4114.0,31726.0,21105,1060.0,808.0,124.0,,11.0,0.0,,21.0,,96.0,33.0,891.0,136.0
2020-09-13,LA,158390,58538,57063.0,,7584.0,405.0,184.0,,13959.0,20657.0,,,158390,5235.0,2554.0,2324.0,,34.0,4.0,6.0,,29.0,284.0,133.0,4713.0,389.0
2020-09-13,MA,124826,39080,11924.0,27956.0,2722.0,,,,7753.0,35391.0,27956.0,61479.0,35391,9210.0,6949.0,751.0,641.0,232.0,,,,582.0,55.0,641.0,8514.0,55.0
2020-09-13,MD,116110,28240,37138.0,25706.0,2217.0,,,,5378.0,17431.0,25706.0,72973.0,17431,3838.0,1637.0,1568.0,441.0,142.0,,,,41.0,9.0,441.0,3388.0,9.0
2020-09-13,ME,4863,3184,954.0,,111.0,9.0,3.0,22.0,139.0,441.0,195.0,3923.0,745,136.0,119.0,4.0,,0.0,0.0,0.0,0.0,0.0,13.0,0.0,112.0,24.0
2020-09-13,MI,123058,57797,26446.0,,2274.0,524.0,,8247.0,7850.0,19920.0,8921.0,75836.0,38301,6911.0,3724.0,2662.0,,86.0,19.0,,101.0,134.0,185.0,131.0,5602.0,1178.0
2020-09-13,MN,84311,38588,15900.0,13979.0,4627.0,688.0,127.0,1079.0,1439.0,7884.0,13979.0,62448.0,7884,1971.0,1485.0,185.0,90.0,89.0,89.0,35.0,13.0,13.0,65.0,90.0,1816.0,65.0
2020-09-13,MO,102747,27742,11302.0,,,,,2055.0,3082.0,58566.0,7459.0,58236.0,37050,1705.0,941.0,473.0,,,,,18.0,61.0,212.0,61.0,1416.0,226.0
2020-09-13,MP,60,,,,,,,,,60.0,,,,2.0,,,,,,,,,2.0,,,
2020-09-13,MS,89874,30818,35796.0,2652.0,305.0,1260.0,,,5496.0,13547.0,2652.0,54767.0,32455,2697.0,1220.0,1250.0,36.0,6.0,84.0,,,37.0,64.0,36.0,2267.0,394.0
2020-09-13,MT,9021,4310,46.0,,29.0,1414.0,,,81.0,3141.0,304.0,5395.0,3322,135.0,65.0,,,,33.0,,,,37.0,,,
2020-09-13,NC,184936,82264,33838.0,,2772.0,2272.0,281.0,,22484.0,41025.0,43339.0,79553.0,62044,3052.0,1726.0,894.0,,39.0,40.0,4.0,,197.0,152.0,272.0,2451.0,329.0
2020-09-13,ND,15577,8430,1124.0,,250.0,852.0,,257.0,33.0,4631.0,,,15577,133.0,,,,,,,,,133.0,,,133.0
2020-09-13,NE,38188,24300,2200.0,,1500.0,386.0,61.0,,1900.0,7841.0,11500.0,17500.0,9188,434.0,341.0,31.0,,18.0,11.0,0.0,,12.0,21.0,88.0,296.0,50.0
2020-09-13,NH,7696,4999,366.0,961.0,209.0,,,,249.0,912.0,961.0,5823.0,912,436.0,400.0,9.0,12.0,4.0,,,,1.0,10.0,12.0,414.0,10.0
2020-09-13,NJ,196634,46775,20690.0,37936.0,6425.0,,,,14489.0,70319.0,37936.0,88379.0,70319,16031.0,8554.0,2841.0,3169.0,870.0,,,,296.0,301.0,3169.0,12561.0,301.0
2020-09-13,NM,26761,3850,473.0,11927.0,168.0,8279.0,,,,2064.0,11927.0,12770.0,2064,823.0,173.0,7.0,159.0,2.0,404.0,,,,78.0,159.0,586.0,78.0
2020-09-13,NV,73537,15018,4556.0,23463.0,4064.0,288.0,,,6274.0,19874.0,23463.0,30200.0,19874,1452.0,477.0,110.0,212.0,112.0,8.0,,,10.0,523.0,212.0,717.0,523.0
2020-09-13,NY,444365,,,,,,,,,444365.0,,,,28641.0,8777.0,6437.0,6777.0,1714.0,,,,1854.0,3082.0,6777.0,18782.0,3082.0
2020-09-13,OH,137405,75220,28949.0,,3477.0,177.0,187.0,4162.0,9147.0,16086.0,8463.0,98148.0,30794,4415.0,3417.0,815.0,,46.0,3.0,2.0,59.0,27.0,46.0,95.0,4241.0,79.0
2020-09-13,OK,69354,38827,4819.0,,2454.0,6713.0,,,2747.0,13794.0,12356.0,39762.0,17236,905.0,654.0,55.0,,21.0,88.0,,,29.0,58.0,61.0,714.0,130.0
2020-09-13,OR,29337,11646,983.0,,827.0,718.0,549.0,525.0,10091.0,3998.0,11563.0,13830.0,3944,509.0,323.0,12.0,,19.0,11.0,7.0,8.0,50.0,79.0,65.0,340.0,104.0
2020-09-13,PA,143881,52533,19258.0,,2269.0,,,,2854.0,66967.0,11960.0,35922.0,95999,7837.0,5664.0,1634.0,,165.0,,,,374.0,0.0,464.0,7373.0,0.0
2020-09-13,PR,37380,,,,,,,,,37380.0,,,,539.0,,,,,,,,,539.0,,,
2020-09-13,RI,22905,6326,2126.0,7807.0,342.0,70.0,0.0,143.0,288.0,5803.0,7807.0,9295.0,5803,1071.0,701.0,54.0,102.0,12.0,1.0,0.0,0.0,0.0,201.0,102.0,768.0,201.0
